Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Cluster,PCA1,PCA2,Segment_Name
18351.0,0,0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,30,2402,0,1,0,0,0,0,0,1,0,0,36,29,0,3,-2.9029771131152784,-0.9835698313135138,High Potential Customers
40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,63,2292,0,0,0,1,0,0,0,0,0,1,39,29,1,3,-2.372790510848476,-1.4326565724480143,High Potential Customers
36317.0,0,1,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,55,2562,0,0,0,1,0,0,0,1,0,0,120,107,0,3,-2.226528394714008,0.15341801942085456,High Potential Customers
42213.0,0,1,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,63,2419,0,0,0,1,0,0,0,1,0,0,343,323,1,3,-1.1959315995893771,0.46613454841634266,High Potential Customers
65748.0,0,1,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,65,2599,0,0,0,1,0,0,0,1,0,0,511,477,0,2,1.7491208300536891,-1.1539592537279535,Regular Customers
77044.0,0,1,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,48,2404,0,0,0,1,0,0,0,1,0,0,989,913,1,2,3.1306962331006223,0.11926114218299565,Regular Customers
74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,51,2633,0,0,0,1,0,0,0,1,0,0,1988,1929,1,1,4.2146538377476235,-0.3124035600985187,Premium Customers
56721.0,1,1,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,48,2765,0,1,0,0,0,0,0,1,0,0,221,146,0,0,-1.0526676243604833,1.6008354008954828,Budget Customers
42160.0,1,1,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,45,2525,0,0,1,0,0,0,0,1,0,0,120,100,0,3,-1.9598889812330451,0.16627037204350972,High Potential Customers
61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,55,2506,0,0,1,0,0,0,0,1,0,0,496,462,0,2,0.7671608318210803,-0.8347736652458436,Regular Customers
33629.0,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,57,2849,0,0,0,1,0,0,0,0,0,1,148,144,0,0,-2.3770350323466114,2.0848290668035188,Budget Customers
34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,57,2685,0,0,1,0,0,0,0,1,0,0,88,62,0,3,-2.264490234450219,0.2815983995666872,High Potential Customers
8940.0,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,34,2835,0,0,1,0,0,0,1,0,0,0,59,17,0,3,-2.530992399953864,1.0383782662090226,High Potential Customers
26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,47,2439,0,1,0,0,0,0,0,1,0,0,16,7,0,3,-3.04984435774632,-0.707168911603442,High Potential Customers
77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,63,2678,1,0,0,0,0,1,0,0,0,0,748,707,1,2,2.5451233758237595,-0.17670678411054988,Regular Customers
40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,39,2493,0,1,0,0,0,0,0,1,0,0,62,37,1,3,-2.5785099480579174,-0.17113152766300338,High Potential Customers
33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,62,2439,0,0,0,0,1,0,0,0,0,1,84,78,0,3,-2.1718313796785895,0.021473664800007893,High Potential Customers
75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,61,2586,0,1,0,0,0,0,0,0,0,1,1203,1191,0,2,1.9166383332817352,0.2730825593779583,Regular Customers
61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,65,2419,0,0,1,0,0,0,0,0,0,1,766,721,1,2,0.8672240480401966,1.0190560643938842,Regular Customers
22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,34,2774,0,1,0,0,0,0,0,1,0,0,34,7,1,3,-2.5260146792047102,-0.08050127885691792,High Potential Customers
54730.0,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,45,2477,0,1,0,0,0,0,0,0,1,0,349,293,0,0,-0.6626278355737245,0.7522432017582145,Budget Customers
38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,65,2250,0,1,0,0,0,0,0,0,1,0,70,68,0,3,-2.4892199367281074,-0.2518204554127656,High Potential Customers
44421.0,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,49,2658,1,0,0,0,0,0,0,1,0,0,182,175,0,0,-1.9978038690400541,1.6141482847634847,Budget Customers
38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,34,2524,0,0,0,1,0,0,0,0,0,1,37,34,0,3,-2.5470671407095336,-1.1200711838086352,High Potential Customers
41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,42,2299,1,0,0,0,0,0,0,1,0,0,51,39,0,3,-2.082669839253739,-0.8853046776180808,High Potential Customers
28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,37,2624,0,0,0,1,0,0,0,1,0,0,46,40,0,3,-2.8405467075176674,0.10877281151437818,High Potential Customers
37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,44,2217,0,0,0,1,0,0,0,0,0,1,28,17,0,3,-2.6710639085386463,-1.5560599467154743,High Potential Customers
64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,49,2193,0,1,0,0,0,0,0,1,0,0,790,775,0,2,1.6075305751224727,0.2108824051118536,Regular Customers
55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,64,2232,0,0,0,1,0,0,0,0,1,0,119,108,0,3,-1.5360364246056932,-1.6940051319753906,High Potential Customers
84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,48,2427,0,0,0,1,0,0,0,1,0,0,1555,1479,3,1,3.8565410876298785,-0.560051258402251,Premium Customers
44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,68,2371,0,0,1,0,0,0,0,1,0,0,145,138,0,3,-1.828702306491748,0.06516202274622442,High Potential Customers
25707.0,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,36,2321,0,0,1,0,0,0,1,0,0,0,18,15,0,3,-2.960058724391955,-1.2586081939705291,High Potential Customers
59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,53,2428,0,1,0,0,0,0,0,0,0,1,62,53,0,3,-1.9059647986151989,-0.9614018791133123,High Potential Customers
76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,58,2195,0,0,1,0,0,0,0,1,0,0,833,767,1,1,3.352445827415908,-1.967343076146618,Premium Customers
66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,73,2229,0,0,0,1,0,0,0,0,1,0,666,621,0,2,0.9313800274261909,-2.3568365281604438,Regular Customers
27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,42,2853,0,0,0,1,0,0,0,0,0,1,306,261,0,0,-1.439790707226182,2.020291525521461,Budget Customers
1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,49,2201,1,0,0,0,0,0,0,1,0,0,7,6,0,0,-5.295107258825892,4.8633638649879405,Budget Customers
7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,28,2732,0,0,1,0,0,0,1,0,0,0,79,39,0,3,-2.7037154993219823,1.2370162481862392,High Potential Customers
40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,52,2609,0,0,0,1,0,0,0,1,0,0,17,13,0,3,-2.4887939100548846,-0.96210393880194,High Potential Customers
20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,47,2256,0,0,0,1,0,0,0,0,0,1,9,8,0,3,-3.282470163155387,-1.098575377336085,High Potential Customers
65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,45,2195,0,1,0,0,0,0,0,1,0,0,954,935,1,2,1.1922526256292976,0.6836393517269377,Regular Customers
69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,55,2465,0,1,0,0,0,0,0,0,0,1,1492,1448,2,2,2.1305256021701937,-0.7256403913208301,Regular Customers
67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,68,2507,0,1,0,0,0,0,0,1,0,0,962,932,1,2,2.1191754298564156,0.9868873049301536,Regular Customers
77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,53,2651,0,1,0,0,0,0,0,0,0,1,1502,1475,1,1,4.363954834304385,1.5484878367553943,Premium Customers
74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,48,2449,0,1,0,0,0,0,0,1,0,0,789,718,0,1,2.108562246912989,-0.5705115992311666,Premium Customers
55158.0,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,50,2858,0,1,0,0,0,0,0,0,0,1,395,372,0,0,-0.7531731899305085,2.0708919066340052,Budget Customers
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,65,2854,0,1,0,0,0,1,0,0,0,0,395,203,0,0,0.42250271069875167,1.8559440667775295,Budget Customers
74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,45,2207,0,1,0,0,0,0,0,1,0,0,577,513,0,1,2.249449883067886,-1.8390483390324788,Premium Customers
39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,44,2261,0,1,0,0,0,0,0,1,0,0,17,11,1,3,-2.769751522801659,-1.5312235717353389,High Potential Customers
76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,51,2476,0,0,0,1,0,0,0,1,0,0,2153,2027,2,1,6.767153064830901,-1.458532594474268,Premium Customers
90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,37,2562,1,0,0,0,0,0,0,0,0,1,1728,1677,1,1,3.201948965225396,-0.43853786519044485,Premium Customers
73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,38,2365,0,0,0,1,0,0,0,0,1,0,1767,1730,2,1,4.345762711440387,-0.5202696228864812,Premium Customers
31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,60,2517,0,1,0,0,0,0,0,1,0,0,39,30,0,3,-2.7662006735906117,0.3605753444108101,High Potential Customers
47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,68,2274,0,0,1,0,0,0,0,1,0,0,60,37,0,3,-2.2846605203457737,-0.6547238485764085,High Potential Customers
53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,57,2802,0,1,0,0,0,0,0,0,0,1,661,529,0,0,0.4133248267742906,4.706251619482953,Budget Customers
19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,50,2665,0,0,0,1,0,0,0,1,0,0,52,20,0,3,-2.548675454017691,0.5537059220731795,High Potential Customers
45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,72,2472,0,1,0,0,0,0,0,0,0,1,182,181,0,3,-1.6738164095851549,-0.2931577193771109,High Potential Customers
85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,62,2167,0,0,1,0,0,1,0,0,0,0,1329,1275,0,2,2.859003410878879,-1.415193146603057,Regular Customers
55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,76,2242,0,1,0,0,0,0,0,1,0,0,961,923,1,2,0.9430039592357675,-0.1495970611682067,Regular Customers
64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,57,2682,0,0,1,0,0,0,0,0,1,0,810,795,0,2,1.9670195540569886,0.3201928535784022,Regular Customers
38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,48,2831,0,0,1,0,0,0,0,1,0,0,216,186,1,0,-1.6258050234834414,1.7326489153233726,Budget Customers
57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,54,2626,0,1,0,0,0,0,0,0,1,0,540,470,0,0,-0.33003016682124764,3.547099763149148,Budget Customers
23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,52,2744,1,0,0,0,0,0,0,0,1,0,68,60,0,3,-2.5398978688723672,0.7848096178595138,High Potential Customers
66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,49,2647,0,1,0,0,0,0,0,1,0,0,1226,1166,1,2,1.277114480649119,1.9234125507704682,Regular Customers
37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,45,2354,0,1,0,0,0,0,0,0,1,0,20,10,1,3,-2.720314699485638,-1.327449242966527,High Potential Customers
40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,56,2703,0,1,0,0,0,0,0,1,0,0,89,79,0,3,-2.1009336935051754,0.34032173714886343,High Potential Customers
71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,42,2805,1,0,0,0,0,0,0,1,0,0,982,772,1,2,3.106806408090842,0.6217446830323836,Regular Customers
46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,45,2371,0,1,0,0,0,0,0,1,0,0,335,308,0,0,-1.0754039209562538,0.6493134436371731,Budget Customers
78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,37,2848,0,0,0,1,0,0,0,1,0,0,1889,1648,1,1,6.01987589411741,-0.2594585773240561,Premium Customers
49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,49,2839,1,0,0,0,0,1,0,0,0,0,1110,991,2,1,3.128511887365242,1.9197891489504677,Premium Customers
37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,63,2806,0,1,0,0,0,0,0,0,0,1,37,36,0,3,-2.7430128103041294,0.7186429328582695,High Potential Customers
39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,69,2502,0,0,0,1,0,0,0,0,1,0,438,391,0,0,-0.18973740017941648,0.7689279602571166,Budget Customers
26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,69,2760,0,1,0,0,0,0,1,0,0,0,290,146,0,0,-0.09550718186032256,0.9409372892285659,Budget Customers
33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,50,2631,1,0,0,0,0,0,0,1,0,0,39,34,0,3,-2.6784582286217367,-0.4127109823903753,High Potential Customers
57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,48,2742,0,1,0,0,0,0,0,0,0,1,492,488,1,0,-0.578883708440415,1.577534917622473,Budget Customers
46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,51,2545,0,1,0,0,0,1,0,0,0,0,44,10,0,3,-1.907921321144009,-0.7904097739489555,High Potential Customers
83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,48,2663,0,1,0,0,0,0,0,0,1,0,2136,1926,3,1,6.494946893030325,-0.2706882273237454,Premium Customers
52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,49,2705,0,1,0,0,0,0,0,1,0,0,669,544,0,2,1.8173042818837593,0.9550594221598193,Regular Customers
15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,64,2456,0,1,0,0,0,0,0,1,0,0,14,11,0,3,-3.0775053721275736,-0.7124974186103572,High Potential Customers
43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,47,2262,0,1,0,0,0,1,0,0,0,0,68,60,0,3,-2.1927937412115,-1.2109075978799615,High Potential Customers
42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,43,2363,0,0,1,0,0,0,0,0,0,1,10,5,0,3,-2.7851544282453418,-1.1057377229907968,High Potential Customers
48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,57,2237,0,0,1,0,0,0,0,0,0,1,61,60,0,3,-2.1472648772874114,-1.4903279918002803,High Potential Customers
60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,66,2251,0,0,0,1,0,0,0,0,1,0,150,102,0,3,-0.9305938026841764,-1.4992632225343991,High Potential Customers
34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,42,2406,0,0,0,1,0,0,0,0,0,1,39,29,0,3,-2.952652949970647,-0.4711325016353326,High Potential Customers
57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,54,2529,0,0,0,1,0,0,0,1,0,0,724,646,1,0,0.9212996277532919,1.724132823404131,Budget Customers
78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,74,2289,0,1,0,0,0,0,0,1,0,0,1641,1546,1,1,5.101612995896949,-2.2653073668066344,Premium Customers
7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,42,2708,0,0,1,0,0,0,0,1,0,0,32,7,0,3,-2.7685076740391823,0.6362979897958697,High Potential Customers
23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,35,2290,0,1,0,0,0,1,0,0,0,0,27,17,0,3,-2.882847172038387,-1.115244864243642,High Potential Customers
44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,50,2648,1,0,0,0,0,0,0,1,0,0,261,212,0,0,-1.5598997469696227,1.9606621026112931,Budget Customers
71626.0,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,41,2764,0,1,0,0,0,0,0,1,0,0,1233,1161,1,1,3.5318084655038584,-0.431925961673016,Premium Customers
60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,54,2525,0,0,0,1,0,0,0,1,0,0,778,724,0,0,0.6345704469225119,2.42558872010613,Budget Customers
50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,44,2611,0,0,0,1,0,0,0,1,0,0,337,273,0,0,-1.0898433891235366,2.3592615646920843,Budget Customers
81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,55,2196,0,1,0,0,0,0,0,0,0,1,1487,1473,2,2,3.020963456836122,-1.0275117413452266,Regular Customers
65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,38,2325,0,1,0,0,0,0,0,1,0,0,1143,1097,4,2,1.6994436951483174,0.9663348600931869,Regular Customers
59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,48,2501,0,0,0,1,0,0,0,1,0,0,1040,886,0,0,2.267033883004374,3.23525411020524,Budget Customers
65695.0,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,60,2308,0,1,0,0,0,0,0,0,0,1,650,644,0,2,0.9959524755388861,-0.585803380798586,Regular Customers
64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,64,2742,0,0,1,0,0,0,0,0,1,0,1497,1454,0,1,3.584402438113585,0.2524199408550954,Premium Customers
45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,55,2466,0,0,0,1,0,0,0,0,1,0,297,283,0,0,-1.3218278181798369,0.71706949823566,Budget Customers
74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,65,2394,0,0,0,1,0,1,0,0,0,0,783,746,0,1,3.431510253204794,-0.6363972804029779,Premium Customers
59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,31,2328,0,1,0,0,0,1,0,0,0,0,262,250,0,3,-0.5611628765752692,-1.0612767787343949,High Potential Customers
27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,58,2594,0,0,1,0,0,0,0,0,0,1,54,51,0,3,-2.8458810175107154,0.8360339334605715,High Potential Customers
47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,55,2430,0,0,0,1,0,0,0,1,0,0,358,268,0,0,-0.005406671521719526,0.11770798403050403,Budget Customers
46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,47,2178,0,1,0,0,0,1,0,0,0,0,39,34,0,3,-2.589849598093729,-1.501114089593085,High Potential Customers
37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,36,2307,0,0,0,1,0,0,0,1,0,0,41,21,0,3,-2.3590037443881835,-1.7820539176190306,High Potential Customers
81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,60,2592,0,1,0,0,0,0,0,0,1,0,1505,1367,0,1,4.755663146166318,-0.06825737272514379,Premium Customers
46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,62,2547,0,0,0,1,0,0,0,0,1,0,309,221,0,0,-0.7071747279069236,0.9311904661240374,Budget Customers
77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,52,2332,0,0,0,1,0,0,0,1,0,0,987,853,1,1,3.8553059989048135,-0.9522457799570677,Premium Customers
37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,43,2823,0,0,1,0,0,0,0,1,0,0,297,121,1,0,-0.9468521386247097,2.6616975978829447,Budget Customers
18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,46,2251,0,1,0,0,0,0,1,0,0,0,46,42,0,3,-2.9086017885003765,-0.5832252887499387,High Potential Customers
72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,58,2659,0,1,0,0,0,0,0,0,1,0,1473,1268,0,2,2.7995576016478294,3.4203934432147247,Regular Customers
24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,38,2231,0,1,0,0,0,0,0,1,0,0,51,44,0,3,-2.737110694311666,-1.0987137202065622,High Potential Customers
45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,45,2436,0,1,0,0,0,0,0,0,0,1,152,134,0,3,-1.7374304969197853,-0.8816121938382493,High Potential Customers
6560.0,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,38,2358,0,0,1,0,0,0,0,0,1,0,111,-151,0,3,-3.1217023882241732,1.1881273678154278,High Potential Customers
71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,75,2383,0,0,0,1,0,0,0,0,0,1,1099,1002,1,1,2.7545033779591592,-0.5049333903744866,Premium Customers
27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,41,2273,0,1,0,0,0,0,0,1,0,0,55,9,0,3,-2.371364978887624,-0.7712821449437934,High Potential Customers
48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,51,2723,0,1,0,0,0,0,0,1,0,0,316,316,0,0,-0.8795162565566902,1.7488161048993642,Budget Customers
71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,58,2443,0,1,0,0,0,0,0,1,0,0,1232,1064,2,1,3.502804904323787,0.46574888611248744,Premium Customers
90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,72,2494,0,0,1,0,0,0,0,1,0,0,1331,1238,0,1,5.647908143018774,-1.1117463886380508,Premium Customers
88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,42,2839,0,1,0,0,0,0,0,0,1,0,769,694,3,2,1.7533689748502217,0.9762546843639148,Regular Customers
51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,45,2444,0,1,0,0,0,0,0,1,0,0,270,229,0,3,-0.498779062581693,-0.49145901286606153,High Potential Customers
71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,38,2576,0,0,0,1,0,0,0,1,0,0,1117,1085,0,1,3.403982963399146,-2.13836420050174,Premium Customers
35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,37,2229,0,1,0,0,0,0,0,0,1,0,115,101,0,3,-2.263904593554712,-1.3048802710893381,High Potential Customers
40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,68,2415,0,0,0,0,1,0,0,1,0,0,29,26,0,3,-2.442507507453957,-0.9795970420940027,High Potential Customers
39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,38,2849,0,0,1,0,0,0,0,1,0,0,263,227,0,0,-1.5431458992617482,1.8422846107877588,Budget Customers
50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,58,2190,0,0,0,1,0,0,0,1,0,0,305,290,1,3,-1.2018301639241062,-0.6710939797159002,High Potential Customers
43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,43,2744,0,1,0,0,0,0,0,0,1,0,339,237,0,0,-0.6286162853800388,1.0930675434600872,Budget Customers
62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,71,2795,0,1,0,0,0,0,0,0,1,0,1144,1110,1,0,0.6638900928847615,4.460982223052275,Budget Customers
18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,30,2657,0,1,0,0,0,0,0,1,0,0,67,49,0,3,-2.659863131304207,-0.6146946447539179,High Potential Customers
